Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Region,Marketing_Channel,Customer_Tenure_Months,Product_Returnable,High_Return_Risk_Flag,Order_Weekday,Order_Month,Return_Label,Product_Margin,CLV_Estimate,Is_Weekend_Order,Return_Probability
ORD00009821,PROD00009821,USER00009821,2024-07-21,2024-06-07,Home,32.84,1,Wrong item,Returned,-44.0,52,Female,City46,Credit Card,Next-Day,12.97,South,Email,24,1,0,Sunday,7,1,19.870000000000005,65.68,1,0.5047999605563824
ORD00009822,PROD00009822,USER00009822,2023-02-22,,Toys,55.99,4,No Return,Not Returned,0.0,44,Female,City82,Debit Card,Standard,23.93,Central,SEO,32,0,0,Wednesday,2,0,32.06,597.2266666666667,0,0.5160070377958829
ORD00009823,PROD00009823,USER00009823,2024-04-11,,Clothing,433.42,4,No Return,Not Returned,0.0,27,Female,City97,Gift Card,Standard,21.58,South,SEO,9,1,1,Thursday,4,0,411.84,1300.26,0,0.4945474624219359
ORD00009824,PROD00009824,USER00009824,2023-09-07,2024-06-07,Clothing,244.55,4,Wrong item,Returned,274.0,55,Female,City4,PayPal,Express,45.57,Central,Referral,47,1,1,Thursday,9,1,198.98,3831.283333333333,0,0.5372461421985633
ORD00009825,PROD00009825,USER00009825,2024-09-14,2023-05-01,Books,94.28,3,Changed mind,Returned,-502.0,50,Female,City31,Gift Card,Standard,46.73,West,Direct Traffic,24,0,0,Saturday,9,1,47.55,565.6800000000001,1,0.5436695822899036
ORD00009826,PROD00009826,USER00009826,2023-08-29,2023-09-09,Books,67.84,5,Not as described,Returned,11.0,55,Female,City78,Debit Card,Next-Day,31.82,West,SEO,26,0,0,Tuesday,8,1,36.02,734.9333333333334,0,0.527604971548663
ORD00009827,PROD00009827,USER00009827,2024-02-18,2023-02-03,Clothing,433.95,5,Not as described,Returned,-380.0,60,Female,City77,Gift Card,Next-Day,4.61,West,Referral,3,1,1,Sunday,2,1,429.34,542.4375,1,0.47224144435814047
ORD00009828,PROD00009828,USER00009828,2023-05-03,2023-06-26,Clothing,291.8,1,Wrong item,Returned,54.0,45,Female,City93,Debit Card,Standard,41.56,East,Direct Traffic,23,1,1,Wednesday,5,1,250.24,559.2833333333334,0,0.5218599981431664
ORD00009829,PROD00009829,USER00009829,2024-05-21,,Clothing,459.43,4,No Return,Not Returned,0.0,68,Female,City93,Debit Card,Standard,34.08,East,Email,11,1,1,Tuesday,5,0,425.35,1684.5766666666666,0,0.5089292869520211
ORD00009830,PROD00009830,USER00009830,2023-12-02,,Toys,58.26,3,No Return,Not Returned,0.0,60,Male,City69,Gift Card,Express,40.94,West,Referral,10,0,0,Saturday,12,0,17.32,145.65,1,0.5426065071179911
ORD00009831,PROD00009831,USER00009831,2024-09-07,,Books,182.73,3,No Return,Not Returned,0.0,46,Female,City56,Debit Card,Standard,23.04,West,Direct Traffic,50,0,0,Saturday,9,0,159.69,2284.125,1,0.5060887015239733
ORD00009832,PROD00009832,USER00009832,2023-06-10,,Toys,453.72,4,No Return,Not Returned,0.0,37,Male,City62,Debit Card,Standard,33.44,Central,Referral,36,0,1,Saturday,6,0,420.28,5444.64,1,0.5172272921183578
ORD00009833,PROD00009833,USER00009833,2024-01-24,,Books,47.26,1,No Return,Not Returned,0.0,53,Female,City81,PayPal,Standard,11.45,North,SEO,60,0,0,Wednesday,1,0,35.81,236.3,0,0.4893373244099645
ORD00009834,PROD00009834,USER00009834,2024-12-28,2023-10-11,Toys,448.9,4,Defective,Returned,-444.0,54,Female,City55,PayPal,Express,37.16,North,Social Media,13,0,1,Saturday,12,1,411.74,1945.233333333333,1,0.5140487998280074
ORD00009835,PROD00009835,USER00009835,2024-09-08,2023-07-28,Books,20.06,1,Changed mind,Returned,-408.0,59,Male,City85,Gift Card,Next-Day,18.1,North,Email,29,0,0,Sunday,9,1,1.9599999999999973,48.478333333333325,1,0.5102139328175727
ORD00009836,PROD00009836,USER00009836,2024-02-28,2023-08-24,Clothing,299.7,4,Defective,Returned,-188.0,58,Male,City15,Credit Card,Standard,7.07,South,SEO,38,1,1,Wednesday,2,1,292.63,3796.2,0,0.4886278381724491
ORD00009837,PROD00009837,USER00009837,2023-10-16,,Toys,374.31,2,No Return,Not Returned,0.0,43,Female,City22,Debit Card,Next-Day,20.81,West,SEO,59,0,0,Monday,10,0,353.5,3680.715,0,0.49125339099490223
ORD00009838,PROD00009838,USER00009838,2024-07-03,2024-12-07,Home,373.3,2,Changed mind,Returned,157.0,31,Male,City62,Gift Card,Standard,27.44,Central,Direct Traffic,53,1,0,Wednesday,7,1,345.86,3297.4833333333336,0,0.4998914054006511
ORD00009839,PROD00009839,USER00009839,2024-09-03,2023-12-12,Electronics,458.25,4,Defective,Returned,-266.0,41,Female,City12,Debit Card,Standard,32.71,Central,Referral,13,1,1,Tuesday,9,1,425.54,1985.75,0,0.5080317814405187
ORD00009840,PROD00009840,USER00009840,2024-08-09,2023-07-17,Clothing,168.65,5,Not as described,Returned,-389.0,52,Female,City24,Gift Card,Express,49.09,North,Email,57,1,1,Friday,8,1,119.56,4005.4375,0,0.5447847032520248
ORD00009841,PROD00009841,USER00009841,2024-12-22,,Toys,464.64,4,No Return,Not Returned,0.0,38,Male,City65,Debit Card,Standard,11.87,West,SEO,26,0,0,Sunday,12,0,452.77,4026.88,1,0.4867538537868151
ORD00009842,PROD00009842,USER00009842,2023-04-04,2023-02-09,Clothing,133.28,3,Changed mind,Returned,-54.0,25,Female,City36,Credit Card,Express,44.84,East,Direct Traffic,20,1,1,Tuesday,4,1,88.44,666.4000000000001,0,0.5401966830597319
ORD00009843,PROD00009843,USER00009843,2023-02-04,2023-08-27,Toys,118.83,5,Defective,Returned,204.0,24,Male,City61,Gift Card,Express,24.42,West,Email,5,0,0,Saturday,2,1,94.41,247.5625,1,0.5198109944313216
ORD00009844,PROD00009844,USER00009844,2024-01-18,,Home,7.64,4,No Return,Not Returned,0.0,55,Female,City25,Debit Card,Express,0.54,East,Referral,20,1,0,Thursday,1,0,7.1,50.93333333333333,0,0.49293995501427174
ORD00009845,PROD00009845,USER00009845,2024-06-17,,Books,14.94,4,No Return,Not Returned,0.0,66,Male,City56,Debit Card,Next-Day,35.36,West,SEO,14,0,0,Monday,6,0,-20.42,69.72,0,0.5374363850790825
ORD00009846,PROD00009846,USER00009846,2024-01-12,2024-09-07,Electronics,300.48,2,Not as described,Returned,239.0,19,Female,City60,Gift Card,Next-Day,31.08,South,SEO,45,1,0,Friday,1,1,269.40000000000003,2253.6000000000004,0,0.5082212732383626
ORD00009847,PROD00009847,USER00009847,2024-07-06,,Home,211.56,4,No Return,Not Returned,0.0,59,Male,City6,Debit Card,Standard,27.86,East,SEO,14,1,0,Saturday,7,0,183.7,987.28,1,0.5167931069597504
ORD00009848,PROD00009848,USER00009848,2023-05-07,,Home,488.86,4,No Return,Not Returned,0.0,36,Female,City13,Debit Card,Next-Day,30.25,South,Email,8,1,1,Sunday,5,0,458.61,1303.6266666666666,1,0.5011308107231308
ORD00009849,PROD00009849,USER00009849,2024-05-30,,Toys,443.56,1,No Return,Not Returned,0.0,39,Female,City62,Credit Card,Next-Day,42.98,Central,Email,48,0,1,Thursday,5,0,400.58,1774.24,0,0.5079673903807271
ORD00009850,PROD00009850,USER00009850,2023-07-03,2024-03-06,Books,38.67,5,Changed mind,Returned,247.0,53,Male,City58,Debit Card,Next-Day,49.55,West,Email,13,0,0,Monday,7,1,-10.879999999999995,209.4625,0,0.553886304988409
ORD00009851,PROD00009851,USER00009851,2024-01-09,,Clothing,236.04,4,No Return,Not Returned,0.0,69,Male,City14,Debit Card,Standard,45.97,West,Email,24,1,1,Tuesday,1,0,190.07,1888.32,0,0.5376606958929239
ORD00009852,PROD00009852,USER00009852,2024-03-15,,Home,278.37,4,No Return,Not Returned,0.0,38,Male,City85,Credit Card,Standard,15.41,North,Direct Traffic,15,1,0,Friday,3,0,262.96,1391.85,0,0.49765895872200694
ORD00009853,PROD00009853,USER00009853,2023-01-19,2024-06-06,Electronics,264.1,2,Not as described,Returned,504.0,44,Male,City72,Credit Card,Standard,10.5,Central,Social Media,51,1,0,Thursday,1,1,253.6,2244.8500000000004,0,0.48357200011413987
ORD00009854,PROD00009854,USER00009854,2024-04-18,,Electronics,126.18,2,No Return,Not Returned,0.0,34,Female,City80,Credit Card,Express,47.4,Central,Direct Traffic,1,1,0,Thursday,4,0,78.78,21.03,0,0.5477877480460008
ORD00009855,PROD00009855,USER00009855,2023-12-28,2024-07-21,Toys,45.53,3,Defective,Returned,206.0,60,Female,City15,Debit Card,Express,27.93,South,SEO,22,0,0,Thursday,12,1,17.6,250.415,0,0.523793833339072
ORD00009856,PROD00009856,USER00009856,2023-12-14,,Clothing,324.59,4,No Return,Not Returned,0.0,64,Female,City66,Debit Card,Next-Day,19.41,South,Direct Traffic,34,1,1,Thursday,12,0,305.17999999999995,3678.6866666666665,0,0.5027275070326562
ORD00009857,PROD00009857,USER00009857,2023-08-26,,Home,179.32,2,No Return,Not Returned,0.0,70,Male,City37,Debit Card,Standard,44.79,Central,Referral,50,1,0,Saturday,8,0,134.53,1494.3333333333337,1,0.5293630072784573
ORD00009858,PROD00009858,USER00009858,2023-06-06,2024-12-29,Toys,132.48,2,Wrong item,Returned,572.0,23,Male,City64,Gift Card,Standard,15.4,South,Email,51,0,0,Tuesday,6,1,117.07999999999998,1126.08,0,0.49487448558187874
ORD00009859,PROD00009859,USER00009859,2023-05-27,,Electronics,417.84,5,No Return,Not Returned,0.0,24,Male,City96,Debit Card,Next-Day,21.23,Central,Referral,40,1,0,Saturday,5,0,396.61,6964.0,1,0.5108373691305914
ORD00009860,PROD00009860,USER00009860,2024-10-26,2024-06-06,Clothing,24.76,2,Not as described,Returned,-142.0,30,Female,City30,Debit Card,Express,19.85,East,Referral,3,1,1,Saturday,10,1,4.91,12.38,1,0.5213810206311653
ORD00009861,PROD00009861,USER00009861,2023-06-07,2023-01-27,Home,456.41,5,Not as described,Returned,-131.0,34,Female,City22,Debit Card,Standard,22.91,West,SEO,55,1,0,Wednesday,6,1,433.5,10459.395833333334,0,0.5208752987293896
ORD00009862,PROD00009862,USER00009862,2023-04-26,,Toys,234.62,4,No Return,Not Returned,0.0,49,Female,City8,Credit Card,Next-Day,30.46,East,Email,26,0,0,Wednesday,4,0,204.16,2033.3733333333328,0,0.5186895922074495
ORD00009863,PROD00009863,USER00009863,2024-08-08,,Electronics,392.44,1,No Return,Not Returned,0.0,50,Male,City25,PayPal,Next-Day,44.63,East,Referral,14,1,0,Thursday,8,0,347.81,457.8466666666667,0,0.5203713670390248
ORD00009864,PROD00009864,USER00009864,2023-09-07,,Toys,102.21,1,No Return,Not Returned,0.0,51,Female,City97,Credit Card,Standard,8.48,South,SEO,58,0,0,Thursday,9,0,93.73,494.01499999999993,0,0.4832220986480024
ORD00009865,PROD00009865,USER00009865,2023-06-11,2023-04-19,Electronics,467.17,2,Wrong item,Returned,-53.0,31,Male,City88,Credit Card,Next-Day,41.34,West,Email,41,1,1,Sunday,6,1,425.83,3192.3283333333334,1,0.5133492088552218
ORD00009866,PROD00009866,USER00009866,2024-07-07,,Clothing,222.84,2,No Return,Not Returned,0.0,69,Female,City67,PayPal,Next-Day,9.21,South,Social Media,8,1,1,Sunday,7,0,213.63,297.12,1,0.4918646348591752
ORD00009867,PROD00009867,USER00009867,2024-01-30,2024-03-08,Books,186.89,3,Wrong item,Returned,38.0,35,Male,City39,Debit Card,Next-Day,11.32,South,SEO,49,0,0,Tuesday,1,1,175.57,2289.4025,0,0.49173115002247214
ORD00009868,PROD00009868,USER00009868,2023-09-01,2024-11-06,Toys,81.23,5,Wrong item,Returned,432.0,60,Male,City80,Credit Card,Standard,27.07,Central,Direct Traffic,55,0,0,Friday,9,1,54.16,1861.5208333333333,0,0.5153803481216658
ORD00009869,PROD00009869,USER00009869,2023-01-27,,Electronics,63.16,4,No Return,Not Returned,0.0,21,Male,City15,Gift Card,Standard,49.68,South,Email,55,1,0,Friday,1,0,13.479999999999997,1157.9333333333332,0,0.5412470052457712
ORD00009870,PROD00009870,USER00009870,2023-04-02,2024-03-11,Clothing,110.2,4,Changed mind,Returned,344.0,48,Male,City79,Credit Card,Standard,5.84,West,Referral,56,1,1,Sunday,4,1,104.36,2057.066666666667,1,0.4874773523553681
ORD00009871,PROD00009871,USER00009871,2024-05-23,,Home,303.84,5,No Return,Not Returned,0.0,22,Female,City84,PayPal,Standard,6.78,North,Referral,16,1,0,Thursday,5,0,297.06,2025.6,0,0.4876279282514708
ORD00009872,PROD00009872,USER00009872,2024-08-06,2023-03-18,Toys,29.28,3,Wrong item,Returned,-507.0,26,Male,City22,Credit Card,Next-Day,27.36,West,Direct Traffic,42,0,0,Tuesday,8,1,1.9200000000000017,307.44,0,0.5173228223429548
ORD00009873,PROD00009873,USER00009873,2023-05-13,2023-02-05,Toys,310.9,2,Defective,Returned,-97.0,24,Male,City40,Gift Card,Standard,28.4,West,Direct Traffic,21,0,0,Saturday,5,1,282.5,1088.15,1,0.5073635312587299
ORD00009874,PROD00009874,USER00009874,2024-09-06,,Electronics,140.31,5,No Return,Not Returned,0.0,70,Female,City36,Credit Card,Standard,7.53,East,Referral,10,1,0,Friday,9,0,132.78,584.625,0,0.49707875595106205
ORD00009875,PROD00009875,USER00009875,2024-11-08,2024-09-06,Books,440.2,5,Defective,Returned,-63.0,26,Female,City61,Credit Card,Next-Day,26.51,West,Email,57,0,0,Friday,11,1,413.69,10454.75,0,0.5258357008870548
ORD00009876,PROD00009876,USER00009876,2024-08-08,2023-07-04,Toys,391.11,4,Not as described,Returned,-401.0,60,Male,City97,Debit Card,Standard,15.69,South,SEO,25,0,0,Thursday,8,1,375.42,3259.2500000000005,0,0.4941072099794885
ORD00009877,PROD00009877,USER00009877,2023-01-11,,Toys,486.74,2,No Return,Not Returned,0.0,48,Male,City96,Credit Card,Standard,9.31,Central,Direct Traffic,56,0,0,Wednesday,1,0,477.43,4542.906666666667,0,0.47326808068298537
ORD00009878,PROD00009878,USER00009878,2023-10-07,2024-06-09,Toys,211.1,1,Changed mind,Returned,246.0,42,Male,City4,Credit Card,Express,20.01,Central,Direct Traffic,38,0,0,Saturday,10,1,191.09,668.4833333333332,1,0.496821270844006
ORD00009879,PROD00009879,USER00009879,2023-12-25,2023-05-12,Home,133.86,4,Not as described,Returned,-227.0,64,Male,City96,PayPal,Next-Day,14.22,Central,Direct Traffic,22,1,0,Monday,12,1,119.64,981.64,0,0.5033027845298139
ORD00009880,PROD00009880,USER00009880,2023-10-07,,Home,52.36,1,No Return,Not Returned,0.0,67,Male,City63,PayPal,Standard,1.59,South,Social Media,49,1,0,Saturday,10,0,50.77,213.8033333333333,1,0.48073348320955955
ORD00009881,PROD00009881,USER00009881,2024-03-23,,Clothing,478.85,1,No Return,Not Returned,0.0,23,Female,City87,PayPal,Standard,33.93,North,Email,48,1,1,Saturday,3,0,444.92,1915.4,1,0.4946530284775938
ORD00009882,PROD00009882,USER00009882,2024-07-07,2024-09-21,Electronics,229.64,4,Changed mind,Returned,76.0,66,Female,City79,Gift Card,Standard,4.54,West,Email,47,1,0,Sunday,7,1,225.1,3597.693333333333,1,0.48688855094486916
ORD00009883,PROD00009883,USER00009883,2023-11-08,2023-06-13,Clothing,5.54,5,Changed mind,Returned,-148.0,49,Female,City87,Credit Card,Express,18.21,North,Email,54,1,1,Wednesday,11,1,-12.670000000000002,124.65,0,0.5027006496803661
ORD00009884,PROD00009884,USER00009884,2023-12-21,2023-11-21,Books,412.16,3,Not as described,Returned,-30.0,28,Male,City71,Gift Card,Standard,14.9,Central,Email,46,0,0,Thursday,12,1,397.2600000000001,4739.84,0,0.4907426106407583
ORD00009885,PROD00009885,USER00009885,2023-11-03,,Toys,295.1,5,No Return,Not Returned,0.0,59,Male,City10,Credit Card,Standard,31.53,West,Email,4,0,0,Friday,11,0,263.57000000000005,491.8333333333333,0,0.5159191557250304
ORD00009886,PROD00009886,USER00009886,2023-02-28,2023-05-07,Books,332.42,4,Not as described,Returned,68.0,32,Male,City81,PayPal,Next-Day,10.38,North,Referral,4,0,0,Tuesday,2,1,322.04,443.2266666666667,0,0.4866563791486924
ORD00009887,PROD00009887,USER00009887,2023-04-06,2023-07-16,Clothing,258.93,1,Changed mind,Returned,101.0,57,Female,City62,Gift Card,Standard,35.76,Central,Direct Traffic,30,1,1,Thursday,4,1,223.17,647.325,0,0.5152171918813693
ORD00009888,PROD00009888,USER00009888,2024-02-01,2023-11-30,Clothing,51.43,3,Not as described,Returned,-63.0,22,Female,City22,Credit Card,Express,35.22,West,Referral,2,1,1,Thursday,2,1,16.21,25.715,0,0.538534354992253
ORD00009889,PROD00009889,USER00009889,2024-05-05,,Home,231.98,2,No Return,Not Returned,0.0,25,Male,City6,PayPal,Next-Day,3.95,East,Social Media,29,1,0,Sunday,5,0,228.03,1121.2366666666665,1,0.4808474427551027
ORD00009890,PROD00009890,USER00009890,2024-04-16,2023-12-16,Books,119.17,3,Defective,Returned,-122.0,46,Female,City61,PayPal,Express,42.05,West,SEO,43,0,0,Tuesday,4,1,77.12,1281.0775,0,0.5323870535927219
ORD00009891,PROD00009891,USER00009891,2023-12-20,2024-07-25,Toys,204.23,5,Wrong item,Returned,218.0,63,Female,City4,Debit Card,Next-Day,45.22,Central,Direct Traffic,36,0,0,Wednesday,12,1,159.01,3063.45,0,0.5404365273541519
ORD00009892,PROD00009892,USER00009892,2023-01-01,,Electronics,420.16,2,No Return,Not Returned,0.0,19,Male,City29,PayPal,Next-Day,37.96,West,Social Media,21,1,1,Sunday,1,0,382.2000000000001,1470.5600000000002,1,0.5121586107401453
ORD00009893,PROD00009893,USER00009893,2024-09-06,,Home,198.62,1,No Return,Not Returned,0.0,19,Male,City99,Debit Card,Express,19.63,North,Referral,60,1,0,Friday,9,0,178.99,993.1,0,0.490823412721477
ORD00009894,PROD00009894,USER00009894,2023-08-28,,Home,186.85,2,No Return,Not Returned,0.0,43,Male,City74,Debit Card,Express,27.8,Central,SEO,21,1,0,Monday,8,0,159.04999999999998,653.975,0,0.5145635946757274
ORD00009895,PROD00009895,USER00009895,2023-05-18,,Home,137.95,5,No Return,Not Returned,0.0,28,Female,City4,PayPal,Standard,48.04,Central,Social Media,48,1,0,Thursday,5,0,89.91,2759.0,0,0.5433689036137538
ORD00009896,PROD00009896,USER00009896,2023-11-21,,Electronics,458.29,3,No Return,Not Returned,0.0,54,Female,City78,Debit Card,Standard,7.42,West,SEO,21,1,0,Tuesday,11,0,450.87,2406.0225,0,0.4759660527384811
ORD00009897,PROD00009897,USER00009897,2024-08-19,2023-02-10,Books,247.12,1,Changed mind,Returned,-556.0,46,Male,City50,Debit Card,Standard,33.03,West,Social Media,4,0,0,Monday,8,1,214.09,82.37333333333333,0,0.5196791714831849
ORD00009898,PROD00009898,USER00009898,2023-06-30,2024-01-22,Books,416.99,1,Not as described,Returned,206.0,69,Female,City94,Gift Card,Standard,47.88,North,Referral,1,0,1,Friday,6,1,369.11,34.74916666666667,0,0.5251538548328049
ORD00009899,PROD00009899,USER00009899,2024-01-26,2023-05-15,Clothing,285.57,5,Not as described,Returned,-256.0,52,Female,City82,Debit Card,Express,41.21,Central,SEO,26,1,1,Friday,1,1,244.36,3093.675,0,0.5328243797367314
ORD00009900,PROD00009900,USER00009900,2023-11-14,2024-10-06,Clothing,109.93,1,Changed mind,Returned,327.0,24,Female,City68,PayPal,Standard,48.38,West,Social Media,56,1,1,Tuesday,11,1,61.55,513.0066666666668,0,0.5325006463961232
ORD00009901,PROD00009901,USER00009901,2023-05-06,,Electronics,441.43,3,No Return,Not Returned,0.0,69,Male,City60,Debit Card,Express,19.1,South,Referral,51,1,0,Saturday,5,0,422.33,5628.2325,1,0.49592975188040045
ORD00009902,PROD00009902,USER00009902,2023-04-25,,Electronics,393.32,4,No Return,Not Returned,0.0,32,Male,City94,Gift Card,Standard,35.22,North,Direct Traffic,2,1,0,Tuesday,4,0,358.1,262.2133333333333,0,0.5122119758594592
ORD00009903,PROD00009903,USER00009903,2023-06-17,,Clothing,212.58,1,No Return,Not Returned,0.0,27,Female,City14,Credit Card,Express,24.61,West,Referral,9,1,1,Saturday,6,0,187.97000000000003,159.435,1,0.510624731608121
ORD00009904,PROD00009904,USER00009904,2024-01-22,2024-01-27,Clothing,283.69,3,Wrong item,Returned,5.0,42,Male,City1,Debit Card,Next-Day,13.59,Central,Referral,55,1,1,Monday,1,1,270.1,3900.7374999999993,0,0.49218266406750816
ORD00009905,PROD00009905,USER00009905,2023-05-22,,Toys,346.52,4,No Return,Not Returned,0.0,30,Female,City58,PayPal,Standard,20.98,West,Direct Traffic,57,0,0,Monday,5,0,325.54,6583.879999999999,0,0.5082153745337972
ORD00009906,PROD00009906,USER00009906,2024-11-15,,Electronics,52.55,3,No Return,Not Returned,0.0,50,Male,City20,Credit Card,Next-Day,1.84,South,Referral,45,1,0,Friday,11,0,50.71,591.1874999999999,0,0.48429596664916524
ORD00009907,PROD00009907,USER00009907,2023-05-05,2023-11-29,Clothing,336.97,4,Wrong item,Returned,208.0,52,Female,City35,Credit Card,Next-Day,14.29,Central,Direct Traffic,18,1,1,Friday,5,1,322.68,2021.82,0,0.49345041392452066
ORD00009908,PROD00009908,USER00009908,2023-04-07,2023-05-14,Clothing,299.71,3,Defective,Returned,37.0,70,Male,City89,Debit Card,Standard,13.06,East,Direct Traffic,48,1,1,Friday,4,1,286.65,3596.5199999999995,0,0.49137247749399515
ORD00009909,PROD00009909,USER00009909,2024-08-24,,Clothing,181.33,1,No Return,Not Returned,0.0,28,Female,City9,Credit Card,Next-Day,11.03,Central,Direct Traffic,48,1,1,Saturday,8,0,170.3,725.32,1,0.4847649378955911
ORD00009910,PROD00009910,USER00009910,2023-04-12,2023-08-18,Books,438.75,4,Wrong item,Returned,128.0,22,Male,City52,Debit Card,Next-Day,29.4,West,Social Media,57,0,0,Wednesday,4,1,409.35,8336.25,0,0.5194666213818182
ORD00009911,PROD00009911,USER00009911,2023-03-06,,Home,47.45,2,No Return,Not Returned,0.0,20,Male,City53,Gift Card,Next-Day,19.39,Central,SEO,42,1,0,Monday,3,0,28.06,332.15000000000003,0,0.5061800548852929
ORD00009912,PROD00009912,USER00009912,2024-11-25,2023-04-15,Books,456.7,5,Defective,Returned,-590.0,55,Female,City12,Credit Card,Next-Day,26.49,Central,Social Media,41,0,0,Monday,11,1,430.21,7801.958333333333,0,0.5177926940667409
ORD00009913,PROD00009913,USER00009913,2024-07-26,,Books,253.06,5,No Return,Not Returned,0.0,48,Male,City49,Debit Card,Standard,9.12,West,Direct Traffic,11,0,0,Friday,7,0,243.94,1159.8583333333331,0,0.4923167353234612
ORD00009914,PROD00009914,USER00009914,2023-03-11,2023-10-09,Clothing,412.52,1,Defective,Returned,212.0,60,Female,City52,Gift Card,Express,11.11,West,SEO,25,1,1,Saturday,3,1,401.41,859.4166666666667,1,0.4753693344844036
